number_customer_service_calls,number_customer_service_interactions,state,regional_economy,international_plan,total_intl_calls,voice_mail_plan,number_vmail_messages,account_length,last_renewal,discount,total_usage,number_service_outage,service_outage_reported,ad_spend,wifi_bundle,phone_bundle,churn
1,2,Hawaii,98.219,0.0,1.0,0.0,0.0,24.5,5.308333333333334,0.2371,0.4083333333333333,0,0.0,6.3993,0.0,0.0,0
1,1,Pennsylvania,923.089,1.0,2.0,0.0,1.0,0.0,0.0,0.1527,0.0,0,0.0,7.0,1.0,0.0,0
1,2,Wyoming,47.433,0.0,1.0,0.0,0.0,28.0,8.866666666666667,0.1296,14.0,24,24.0,18.6216,0.0,0.0,0
2,2,Montana,65.015,1.0,1.0,1.0,2.0,6.0,0.6000000000000001,0.1362,0.1,0,0.0,7.0906,1.0,1.0,1
1,1,Minnesota,446.5,0.0,1.0,1.0,1.0,55.0,11.916666666666666,0.1194,6.416666666666666,16,16.0,11.0869,0.0,1.0,1
3,4,Florida,1389.07,0.0,0.0,0.0,2.0,39.0,3.9000000000000004,0.2041,14.3,28,28.0,20.95,0.0,0.0,1
2,3,Michigan,620.696,1.0,1.0,1.0,1.0,9.333333333333332,3.1111111111111107,0.0875,0.31111111111111106,0,0.0,7.2933,0.0,0.0,0
1,3,Washington,725.514,0.0,0.0,1.0,0.0,15.0,4.25,0.0858,9.75,19,19.0,16.109099999999998,0.0,0.0,0
1,1,Washington,725.514,0.0,0.0,1.0,1.0,34.0,11.333333333333332,0.1507,10.2,17,17.0,14.9995,0.0,0.0,1
1,1,Virginia,649.393,1.0,0.0,0.0,1.0,47.0,3.1333333333333333,0.193,16.45,28,28.0,22.1992,0.0,0.0,1
1,1,Rhode Island,71.402,0.0,1.0,1.0,1.0,10.0,0.0,0.1549,0.3333333333333333,1,1.0,7.3292,1.0,1.0,1
1,2,South Carolina,295.88,1.0,0.0,1.0,0.0,13.0,0.21666666666666667,0.0086,1.9500000000000002,1,1.0,8.906600000000001,0.0,0.0,1
1,1,Oklahoma,240.534,1.0,3.0,0.0,1.0,17.0,1.7,0.076,0.85,3,3.0,7.7966,0.0,0.0,0
3,4,New York,2053.18,1.0,1.0,1.0,3.0,5.25,1.1375,0.2456,4.0249999999999995,9,9.0,10.8874,1.0,1.0,0
1,2,Ohio,822.67,0.0,0.0,1.0,1.0,7.0,1.5166666666666666,0.1588,0.11666666666666667,0,0.0,7.1127,1.0,1.0,1
1,1,Iowa,231.108,0.0,0.0,1.0,0.0,41.0,4.1,0.0598,6.833333333333334,12,12.0,13.6296,0.0,0.0,0
1,2,Connecticut,321.845,0.0,1.0,0.0,1.0,4.0,0.8666666666666667,0.2372,0.2,0,0.0,7.1968,1.0,0.0,0
2,3,South Carolina,295.88,1.0,1.0,1.0,0.0,20.0,1.3333333333333333,0.1486,4.0,9,9.0,10.8412,0.0,0.0,0
2,3,Illinois,1033.31,0.0,0.0,0.0,0.0,0.6666666666666666,0.04444444444444444,0.1925,0.07777777777777777,0,0.0,7.074,1.0,0.0,0
4,5,West Virginia,95.588,1.0,7.0,0.0,4.0,32.0,2.1333333333333333,0.2154,2.1333333333333333,5,5.0,9.0729,0.0,0.0,1
1,5,New Jersey,745.422,0.0,0.0,0.0,0.0,6.4,1.3866666666666667,0.0369,0.32,1,1.0,7.2936,0.0,0.0,0
1,2,Wyoming,47.433,1.0,3.0,1.0,1.0,5.5,0.09166666666666666,0.0361,0.27499999999999997,1,1.0,7.2591,0.0,0.0,0
2,2,Florida,1389.07,1.0,5.0,1.0,1.0,31.0,9.3,0.1204,7.750000000000001,21,21.0,12.5137,0.0,0.0,0
1,2,Washington,725.514,1.0,1.0,0.0,0.0,21.0,2.4499999999999997,0.1074,4.8999999999999995,13,13.0,11.7311,0.0,0.0,1
7,8,Minnesota,446.5,1.0,1.0,1.0,4.0,49.0,4.9,0.1429,18.78333333333333,22,22.0,24.4015,0.0,0.0,1
1,1,Utah,248.176,0.0,1.0,1.0,1.0,53.0,0.8833333333333333,0.0849,8.833333333333332,15,15.0,15.6219,0.0,0.0,0
1,1,Colorado,484.372,0.0,1.0,0.0,0.0,18.0,0.0,0.1074,1.7999999999999998,2,2.0,8.642900000000001,0.0,0.0,0
3,5,Delaware,87.525,0.0,1.0,0.0,2.0,25.8,0.86,0.0644,2.15,2,2.0,9.120000000000001,0.0,0.0,0
1,3,Minnesota,446.5,1.0,2.0,0.0,1.0,8.666666666666666,0.28888888888888886,0.0578,1.5888888888888888,1,1.0,8.536200000000001,0.0,0.0,0
2,3,New Mexico,122.115,0.0,1.0,0.0,1.0,22.0,4.766666666666667,0.2117,0.7333333333333333,1,1.0,7.7127,0.0,0.0,0
3,6,Utah,248.176,1.0,0.0,0.0,1.0,22.0,0.7333333333333333,0.1508,1.8333333333333333,3,3.0,8.8089,0.0,0.0,1
2,3,Wyoming,47.433,0.0,2.0,1.0,1.0,2.6666666666666665,0.31111111111111106,0.2154,0.08888888888888888,1,1.0,7.0846,1.0,0.0,0
2,2,Arizona,458.95,0.0,2.0,0.0,0.0,46.0,0.7666666666666667,0.2127,9.200000000000001,15,15.0,15.5163,0.0,0.0,1
2,3,West Virginia,95.588,1.0,5.0,1.0,1.0,22.666666666666664,1.8888888888888886,0.0122,8.688888888888888,16,16.0,14.9418,0.0,0.0,0
1,1,Michigan,620.696,1.0,1.0,0.0,0.0,10.0,2.833333333333333,0.1057,1.5,3,3.0,8.350999999999999,0.0,0.0,0
1,2,North Dakota,73.267,0.0,1.0,1.0,1.0,15.5,0.5166666666666667,0.2475,0.7750000000000001,1,1.0,7.7438,1.0,1.0,0
2,2,Maine,84.497,1.0,1.0,1.0,1.0,26.0,3.033333333333333,0.1066,3.9000000000000004,5,5.0,10.820599999999999,0.0,0.0,0
1,1,Arizona,458.95,0.0,0.0,1.0,1.0,19.0,3.8,0.1123,1.9,8,8.0,8.8658,0.0,0.0,0
8,10,Delaware,87.525,1.0,0.0,1.0,7.0,35.2,6.453333333333333,0.2064,6.453333333333333,6,6.0,12.348099999999999,0.0,0.0,0
3,3,Virginia,649.393,0.0,0.0,1.0,4.0,53.0,7.949999999999999,0.0775,3.533333333333333,6,6.0,9.416,0.0,0.0,1
4,5,Pennsylvania,923.089,1.0,1.0,0.0,0.0,0.0,0.0,0.2585,0.0,0,0.0,7.0,1.0,0.0,0
1,1,Tennessee,475.755,1.0,1.0,1.0,1.0,24.0,3.2,0.0055,2.0,1,1.0,8.8993,0.0,0.0,1
2,2,Illinois,1033.31,1.0,3.0,0.0,0.0,3.0,0.30000000000000004,0.117,0.15000000000000002,0,0.0,7.1429,1.0,0.0,1
1,1,Virginia,649.393,0.0,2.0,1.0,1.0,40.0,2.6666666666666665,0.0528,10.666666666666666,24,24.0,17.404,0.0,0.0,1
2,4,Ohio,822.67,0.0,1.0,1.0,0.0,1.0,0.15,0.0903,0.13333333333333333,0,0.0,7.1297999999999995,1.0,0.0,0
1,1,Arkansas,165.221,0.0,0.0,0.0,1.0,35.0,0.5833333333333334,0.235,5.25,17,17.0,12.0189,0.0,0.0,1
2,3,Arizona,458.95,0.0,1.0,1.0,2.0,2.6666666666666665,0.7999999999999999,0.0176,0.39999999999999997,2,2.0,7.3716,0.0,0.0,0
1,2,Alaska,63.618,1.0,1.0,1.0,1.0,18.0,3.5999999999999996,0.0831,2.4,3,3.0,9.2248,0.0,0.0,0
2,4,Iowa,231.108,0.0,2.0,0.0,2.0,23.0,2.3000000000000003,0.1928,1.1500000000000001,1,1.0,8.0356,0.0,0.0,1
1,2,New Hampshire,105.414,1.0,1.0,0.0,0.0,17.5,3.791666666666667,0.0985,3.2083333333333335,7,7.0,10.077,0.0,0.0,0
1,1,Oklahoma,240.534,1.0,1.0,1.0,1.0,49.0,9.8,0.205,0.8166666666666667,1,1.0,5.7439,0.0,0.0,1
2,2,Arizona,458.95,1.0,5.0,0.0,1.0,25.0,7.916666666666667,0.0663,0.4166666666666667,1,1.0,6.4066,0.0,0.0,1
1,2,Hawaii,98.219,1.0,12.0,0.0,1.0,22.0,2.1999999999999997,0.0004,5.5,18,18.0,11.9894,0.0,0.0,1
2,3,North Carolina,730.072,0.0,0.0,0.0,0.0,12.666666666666666,0.8444444444444444,0.2198,7.177777777777778,15,15.0,14.0687,1.0,1.0,0
1,2,Massachusetts,688.392,1.0,1.0,0.0,1.0,1.0,0.0,0.2467,0.016666666666666666,0,0.0,7.016,1.0,0.0,0
2,4,West Virginia,95.588,0.0,0.0,0.0,0.0,9.0,0.8999999999999999,0.1222,1.5,2,2.0,8.405100000000001,0.0,0.0,0
1,1,Missouri,389.931,0.0,0.0,0.0,0.0,2.0,0.6,0.2474,0.1,0,0.0,7.0915,1.0,0.0,0
1,1,Ohio,822.67,1.0,2.0,1.0,0.0,47.0,14.883333333333333,0.2346,6.266666666666667,10,10.0,11.0414,0.0,0.0,1
3,5,Oregon,299.125,0.0,0.0,1.0,3.0,34.8,6.38,0.0853,1.7399999999999998,3,3.0,7.581300000000001,0.0,0.0,0
1,3,West Virginia,95.588,0.0,1.0,0.0,1.0,10.666666666666666,2.6666666666666665,0.0769,4.444444444444444,4,4.0,11.3942,0.0,0.0,0
1,1,Kansas,210.67,0.0,0.0,1.0,1.0,19.0,0.0,0.0885,0.95,1,1.0,7.9289000000000005,0.0,0.0,1
1,2,Mississippi,138.74,0.0,0.0,0.0,1.0,17.0,1.4166666666666665,0.0672,0.2833333333333333,0,0.0,7.270300000000001,0.0,0.0,0
1,1,Oregon,299.125,1.0,9.0,0.0,0.0,35.0,6.416666666666667,0.0816,1.75,4,4.0,7.6929,0.0,0.0,0
3,3,Missouri,389.931,1.0,1.0,1.0,3.0,30.0,8.5,0.1025,4.0,11,11.0,8.681000000000001,0.0,0.0,0
2,2,Kentucky,260.304,1.0,3.0,1.0,1.0,55.0,15.583333333333332,0.0829,12.833333333333332,28,28.0,16.6109,0.0,1.0,1
3,6,Wyoming,47.433,0.0,2.0,1.0,3.0,19.0,4.116666666666666,0.0252,3.8,7,7.0,10.472999999999999,0.0,0.0,0
1,1,Rhode Island,71.402,1.0,0.0,0.0,0.0,26.0,6.5,0.0376,0.8666666666666667,1,1.0,6.8502,0.0,0.0,0
2,3,Texas,2355.96,0.0,2.0,0.0,2.0,36.666666666666664,0.611111111111111,0.0891,5.499999999999999,13,13.0,12.3691,0.0,0.0,0
4,6,Wyoming,47.433,0.0,0.0,0.0,3.0,1.3333333333333333,0.39999999999999997,0.268,0.2444444444444444,0,0.0,7.237,1.0,0.0,0
2,2,South Carolina,295.88,0.0,1.0,1.0,1.0,35.0,9.916666666666668,0.1183,7.583333333333334,12,12.0,12.2819,0.0,0.0,0
3,3,Maine,84.497,1.0,1.0,1.0,2.0,7.0,0.0,0.0447,0.23333333333333334,1,1.0,7.2184,0.0,0.0,0
1,3,Illinois,1033.31,0.0,0.0,1.0,1.0,20.0,5.0,0.2345,10.333333333333332,22,22.0,15.3474,0.0,0.0,1
5,6,New Jersey,745.422,1.0,1.0,1.0,5.0,10.0,1.8333333333333333,0.0285,0.8333333333333333,2,2.0,7.8095,0.0,0.0,0
1,1,Oklahoma,240.534,0.0,0.0,1.0,1.0,47.0,12.533333333333333,0.0002,1.5666666666666667,1,1.0,6.5280000000000005,0.0,0.0,1
3,4,Oklahoma,240.534,0.0,1.0,1.0,3.0,6.75,0.7875,0.0855,3.4875000000000003,10,10.0,10.3888,0.0,0.0,0
1,2,Wisconsin,401.792,1.0,1.0,0.0,0.0,2.0,0.36666666666666664,0.2276,0.36666666666666664,0,0.0,7.3447,1.0,0.0,0
1,1,Hawaii,98.219,0.0,1.0,1.0,1.0,17.0,3.1166666666666667,0.0667,2.55,4,4.0,9.4328,0.0,0.0,0
2,2,Illinois,1033.31,1.0,7.0,0.0,2.0,59.0,2.9499999999999997,0.2017,1.9666666666666666,5,5.0,8.9326,0.0,1.0,1
1,1,Pennsylvania,923.089,0.0,1.0,0.0,0.0,35.0,2.916666666666667,0.0556,7.0,12,12.0,13.3542,0.0,0.0,0
1,1,Arizona,458.95,0.0,1.0,0.0,0.0,2.0,0.1,0.0621,0.1,0,0.0,7.098,0.0,0.0,0
1,4,South Carolina,295.88,1.0,3.0,0.0,0.0,4.5,1.5,0.1704,2.85,7,7.0,9.6426,1.0,1.0,0
7,7,Massachusetts,688.392,1.0,4.0,1.0,8.0,31.0,8.783333333333335,0.1446,5.683333333333334,10,10.0,10.2956,0.0,0.0,0
2,3,Alaska,63.618,0.0,2.0,1.0,2.0,20.666666666666664,2.0666666666666664,0.007,0.6888888888888888,0,0.0,7.633100000000001,0.0,0.0,1
1,1,Delaware,87.525,0.0,1.0,0.0,0.0,8.0,2.2666666666666666,0.1003,0.4,1,1.0,7.385,0.0,0.0,0
7,8,Massachusetts,688.392,0.0,2.0,1.0,5.0,18.375,0.9187500000000001,0.03,2.75625,6,6.0,9.4886,0.0,0.0,0
1,2,Florida,1389.07,0.0,0.0,0.0,1.0,12.0,4.0,0.0229,1.0,2,2.0,7.945,0.0,0.0,1
2,5,Kansas,210.67,0.0,0.0,1.0,1.0,1.2000000000000002,0.04000000000000001,0.2118,0.6400000000000001,1,1.0,7.5898,1.0,0.0,0
1,3,South Carolina,295.88,1.0,9.0,0.0,0.0,4.333333333333333,0.8666666666666666,0.0921,0.07222222222222222,1,1.0,7.0682,0.0,0.0,0
3,3,Michigan,620.696,1.0,3.0,0.0,2.0,40.0,9.333333333333332,0.1603,7.333333333333333,14,14.0,11.8209,0.0,0.0,1
2,2,Michigan,620.696,0.0,1.0,1.0,1.0,53.0,4.416666666666666,0.1173,1.7666666666666666,1,1.0,8.6982,0.0,0.0,0
2,3,Rhode Island,71.402,1.0,1.0,0.0,1.0,21.333333333333332,2.844444444444444,0.0307,3.1999999999999997,4,4.0,9.8966,0.0,0.0,1
1,4,Arkansas,165.221,0.0,1.0,1.0,0.0,6.75,1.4625000000000001,0.2324,3.15,8,8.0,9.8781,1.0,1.0,0
1,1,Rhode Island,71.402,0.0,1.0,0.0,0.0,41.0,12.983333333333334,0.1714,25.96666666666667,46,46.0,30.2901,0.0,0.0,1
2,2,Hawaii,98.219,0.0,0.0,1.0,1.0,30.0,6.5,0.0416,12.0,27,27.0,17.1398,0.0,0.0,0
3,4,California,3598.103,0.0,0.0,1.0,3.0,41.25,11.6875,0.0486,3.4375,15,15.0,8.1807,0.0,0.0,0
1,1,Nevada,215.918,0.0,1.0,1.0,1.0,52.0,1.7333333333333334,0.1621,7.800000000000001,16,16.0,14.5714,0.0,0.0,1
2,2,Montana,65.015,1.0,1.0,1.0,2.0,2.0,0.23333333333333334,0.2736,0.1,0,0.0,7.0969,1.0,0.0,0
4,5,Georgia,755.698,0.0,1.0,0.0,1.0,19.200000000000003,3.8400000000000007,0.0718,0.32000000000000006,2,2.0,7.3156,0.0,0.0,0
2,2,Hawaii,98.219,0.0,0.0,0.0,0.0,18.0,5.7,0.0476,0.6,3,3.0,6.5849,0.0,0.0,0
1,4,Minnesota,446.5,1.0,0.0,0.0,1.0,1.5,0.025,0.1678,0.025,0,0.0,7.0245,1.0,0.0,0
1,1,West Virginia,95.588,1.0,6.0,1.0,1.0,16.0,4.533333333333333,0.2343,1.6,4,4.0,8.4944,1.0,1.0,0
2,3,Florida,1389.07,1.0,0.0,0.0,1.0,10.666666666666666,2.844444444444444,0.1487,0.3555555555555555,1,1.0,7.3408999999999995,0.0,0.0,0
1,1,Utah,248.176,0.0,0.0,0.0,1.0,17.0,1.4166666666666665,0.2091,0.85,1,1.0,7.7681000000000004,1.0,1.0,0
1,1,Vermont,40.617,0.0,2.0,1.0,1.0,51.0,15.299999999999999,0.051,5.95,9,9.0,10.694600000000001,0.0,0.0,1
1,2,Washington,725.514,1.0,0.0,1.0,1.0,18.5,4.008333333333334,0.2306,2.7750000000000004,6,6.0,9.7331,1.0,1.0,0
1,1,Michigan,620.696,0.0,0.0,1.0,1.0,12.0,1.0,0.0297,0.4,2,2.0,7.3922,0.0,0.0,0
1,1,Alabama,277.817,0.0,2.0,1.0,0.0,59.0,14.75,0.2167,2.9499999999999997,3,3.0,7.6773,0.0,1.0,1
1,1,Connecticut,321.845,0.0,2.0,0.0,1.0,36.0,6.0,0.0467,1.2,1,1.0,7.16,0.0,0.0,1
3,3,Hawaii,98.219,1.0,1.0,1.0,1.0,7.0,1.2833333333333334,0.1855,0.23333333333333334,1,1.0,7.2265999999999995,1.0,1.0,0
1,3,Illinois,1033.31,1.0,1.0,1.0,0.0,7.333333333333333,0.8555555555555555,0.042,0.12222222222222222,1,1.0,7.1147,0.0,0.0,0
1,2,Massachusetts,688.392,0.0,1.0,0.0,0.0,26.0,3.033333333333333,0.1491,0.8666666666666667,0,0.0,7.8227,0.0,0.0,1
3,4,Nevada,215.918,1.0,1.0,0.0,0.0,27.75,2.3125,0.0988,0.925,2,2.0,7.8363,0.0,0.0,0
3,4,South Dakota,67.571,1.0,3.0,0.0,2.0,37.5,0.625,0.0681,5.625,9,9.0,12.4978,0.0,0.0,0
1,3,Massachusetts,688.392,0.0,2.0,1.0,1.0,13.333333333333332,1.1111111111111112,0.2498,1.7777777777777777,4,4.0,8.7476,1.0,1.0,0
1,1,West Virginia,95.588,0.0,1.0,0.0,0.0,0.0,0.0,0.3276,0.0,0,0.0,7.0,1.0,0.0,0
1,2,Texas,2355.96,0.0,0.0,1.0,1.0,9.0,2.4,0.0678,4.5,10,10.0,11.2552,0.0,0.0,0
1,1,Illinois,1033.31,1.0,1.0,0.0,1.0,2.0,0.6333333333333333,0.1267,0.13333333333333333,0,0.0,7.1241,1.0,0.0,0
2,2,Alaska,63.618,0.0,1.0,1.0,1.0,31.0,2.5833333333333335,0.0585,3.1000000000000005,6,6.0,10.0278,0.0,0.0,1
1,2,Florida,1389.07,0.0,1.0,1.0,0.0,5.0,0.3333333333333333,0.2253,1.6666666666666665,5,5.0,8.624600000000001,1.0,1.0,0
2,3,Florida,1389.07,0.0,2.0,0.0,2.0,10.0,0.5,0.1596,0.5,1,1.0,7.4555,1.0,1.0,1
2,2,Rhode Island,71.402,0.0,0.0,1.0,1.0,57.0,14.25,0.0779,12.35,21,21.0,16.4718,0.0,1.0,1
2,2,Louisiana,281.429,0.0,1.0,1.0,1.0,59.0,1.9666666666666666,0.0417,7.866666666666666,19,19.0,14.4418,0.0,1.0,1
5,5,Virginia,649.393,0.0,1.0,1.0,3.0,47.0,1.5666666666666667,0.2227,15.666666666666666,34,34.0,21.3653,0.0,1.0,1
1,2,Alabama,277.817,0.0,1.0,0.0,1.0,2.5,0.08333333333333333,0.0202,0.20833333333333331,2,2.0,7.1952,0.0,0.0,1
4,4,North Dakota,73.267,1.0,1.0,1.0,3.0,11.0,2.933333333333333,0.1855,1.8333333333333333,2,2.0,8.6766,1.0,1.0,0
1,1,Michigan,620.696,1.0,2.0,1.0,1.0,20.0,6.333333333333333,0.0205,1.3333333333333333,2,2.0,7.3113,0.0,0.0,1
1,2,Washington,725.514,1.0,1.0,1.0,1.0,13.5,2.25,0.1238,1.8,1,1.0,8.7448,0.0,0.0,0
1,2,Alabama,277.817,0.0,1.0,1.0,1.0,7.5,1.75,0.0854,1.875,4,4.0,8.6906,0.0,0.0,0
2,3,Texas,2355.96,0.0,0.0,0.0,2.0,4.666666666666666,0.7777777777777777,0.0798,4.044444444444443,5,5.0,10.6799,0.0,0.0,0
2,4,Nebraska,161.702,1.0,1.0,0.0,1.0,20.0,1.0,0.1688,7.0,19,19.0,13.5646,0.0,0.0,1
1,1,California,3598.103,1.0,1.0,1.0,1.0,59.0,10.816666666666666,0.2095,3.933333333333333,6,6.0,8.786200000000001,0.0,1.0,1
1,1,Washington,725.514,0.0,0.0,0.0,1.0,0.0,0.0,0.1592,0.0,0,0.0,7.0,1.0,0.0,0
2,2,New York,2053.18,0.0,1.0,1.0,1.0,55.0,17.416666666666664,0.0035,4.583333333333333,9,9.0,9.4219,0.0,0.0,1
5,5,Washington,725.514,1.0,1.0,1.0,5.0,5.0,1.1666666666666665,0.1989,1.9166666666666665,4,4.0,8.7899,1.0,1.0,0
1,3,Oklahoma,240.534,1.0,2.0,0.0,0.0,8.0,1.2,0.1727,0.26666666666666666,2,2.0,7.255599999999999,1.0,1.0,0
1,1,Minnesota,446.5,1.0,1.0,1.0,1.0,21.0,2.8,0.0419,2.0999999999999996,1,1.0,8.914,0.0,0.0,0
1,2,South Carolina,295.88,1.0,3.0,0.0,1.0,15.5,2.5833333333333335,0.0723,2.066666666666667,3,3.0,9.031600000000001,0.0,0.0,0
2,2,Texas,2355.96,0.0,1.0,0.0,1.0,35.0,7.0,0.1497,1.75,6,6.0,7.6528,0.0,0.0,1
4,6,Massachusetts,688.392,0.0,1.0,1.0,2.0,29.333333333333332,4.888888888888888,0.2273,5.377777777777777,14,14.0,12.289,0.0,0.0,0
1,3,Kentucky,260.304,0.0,0.0,0.0,0.0,15.666666666666666,3.916666666666667,0.0576,0.7833333333333334,1,1.0,7.759,0.0,0.0,1
1,3,Arizona,458.95,0.0,0.0,0.0,1.0,10.666666666666666,2.133333333333333,0.0284,1.2444444444444442,0,0.0,8.222999999999999,0.0,0.0,0
4,4,South Carolina,295.88,1.0,1.0,0.0,1.0,50.0,5.833333333333334,0.0941,4.166666666666667,5,5.0,10.018799999999999,0.0,0.0,0
2,4,Idaho,109.546,0.0,0.0,0.0,2.0,12.5,2.5,0.0233,4.583333333333334,11,11.0,11.2736,0.0,0.0,1
2,3,Massachusetts,688.392,0.0,0.0,1.0,1.0,26.0,8.233333333333334,0.238,2.166666666666667,3,3.0,7.0504,0.0,0.0,0
2,3,Colorado,484.372,1.0,2.0,0.0,1.0,39.33333333333333,5.899999999999999,0.1729,0.6555555555555554,2,2.0,6.6128,0.0,0.0,0
2,3,West Virginia,95.588,0.0,2.0,0.0,2.0,16.0,3.2,0.1859,1.0666666666666667,4,4.0,8.0078,0.0,0.0,0
2,5,Wisconsin,401.792,0.0,1.0,0.0,0.0,12.8,3.626666666666667,0.2348,0.21333333333333335,0,0.0,7.208,1.0,1.0,0
1,1,Michigan,620.696,0.0,1.0,1.0,0.0,51.0,14.45,0.1272,24.65,60,60.0,27.3094,0.0,1.0,1
1,1,Nebraska,161.702,0.0,0.0,1.0,1.0,40.0,8.666666666666666,0.1752,10.0,30,30.0,14.5614,0.0,0.0,0
1,2,Iowa,231.108,0.0,1.0,1.0,1.0,2.5,0.375,0.2492,0.16666666666666666,0,0.0,7.1533,1.0,0.0,1
4,4,Montana,65.015,0.0,0.0,0.0,3.0,34.0,0.5666666666666667,0.2344,1.1333333333333333,5,5.0,8.0734,0.0,0.0,1
1,1,Indiana,455.75,0.0,0.0,1.0,1.0,3.0,0.25,0.1019,0.5,1,1.0,7.4841999999999995,1.0,0.0,0
1,1,Delaware,87.525,1.0,0.0,0.0,0.0,15.0,4.25,0.1279,6.5,9,9.0,13.3234,0.0,0.0,0
2,3,Tennessee,475.755,0.0,1.0,0.0,2.0,12.0,2.8000000000000003,0.2279,0.8,2,2.0,7.765499999999999,1.0,1.0,0
2,3,Pennsylvania,923.089,0.0,1.0,1.0,1.0,14.666666666666666,1.4666666666666666,0.2058,7.5777777777777775,25,25.0,14.3529,1.0,1.0,0
1,2,Wyoming,47.433,1.0,1.0,0.0,1.0,0.5,0.058333333333333334,0.1544,0.06666666666666667,0,0.0,7.0611,1.0,0.0,0
1,1,Virginia,649.393,0.0,0.0,1.0,1.0,52.0,12.133333333333333,0.0763,3.466666666666667,9,9.0,8.4032,0.0,0.0,1
1,4,Delaware,87.525,0.0,1.0,1.0,0.0,7.25,1.8125,0.1065,0.3625,0,0.0,7.3263,0.0,0.0,0
2,4,New Mexico,122.115,0.0,2.0,0.0,2.0,27.5,5.958333333333333,0.0017,5.958333333333333,10,10.0,11.493400000000001,0.0,0.0,0
1,1,Nebraska,161.702,1.0,2.0,1.0,1.0,15.0,1.25,0.0601,3.25,2,2.0,10.1853,0.0,0.0,0
1,1,Maryland,470.187,0.0,0.0,1.0,0.0,48.0,16.0,0.1706,6.4,12,12.0,11.2982,0.0,0.0,0
1,3,Minnesota,446.5,0.0,1.0,1.0,1.0,18.0,2.6999999999999997,0.1301,0.3,1,1.0,7.2927,0.0,0.0,0
1,1,Texas,2355.96,0.0,0.0,1.0,1.0,38.0,8.866666666666667,0.2044,0.6333333333333333,1,1.0,5.6047,0.0,0.0,1
2,4,Missouri,389.931,1.0,5.0,1.0,2.0,13.0,4.333333333333334,0.0679,0.8666666666666667,3,3.0,7.8526,0.0,0.0,0
2,2,Rhode Island,71.402,0.0,0.0,1.0,2.0,33.0,9.350000000000001,0.1809,0.55,0,0.0,5.5131,0.0,0.0,0
1,1,Louisiana,281.429,0.0,1.0,0.0,1.0,13.0,0.43333333333333335,0.0621,3.6833333333333336,1,1.0,10.392,0.0,0.0,0
1,2,Idaho,109.546,1.0,7.0,0.0,1.0,2.0,0.13333333333333333,0.1305,0.13333333333333333,1,1.0,7.1262,1.0,0.0,0
1,1,South Carolina,295.88,0.0,0.0,0.0,0.0,20.0,2.6666666666666665,0.0093,6.333333333333333,13,13.0,12.915,0.0,0.0,1
1,1,Kansas,210.67,0.0,1.0,1.0,1.0,0.0,0.0,0.373,0.0,0,0.0,7.0,1.0,0.0,0
3,3,Connecticut,321.845,1.0,1.0,0.0,1.0,18.0,5.1,0.2172,5.3999999999999995,10,10.0,11.3207,1.0,1.0,0
3,6,Nebraska,161.702,0.0,1.0,1.0,2.0,0.5,0.09166666666666666,0.1714,0.058333333333333334,0,0.0,7.0576,1.0,0.0,0
1,2,Wyoming,47.433,0.0,0.0,1.0,0.0,17.5,5.541666666666667,0.2135,3.791666666666667,4,4.0,9.678,1.0,1.0,1
6,6,New Jersey,745.422,1.0,1.0,1.0,3.0,38.0,10.766666666666666,0.1356,5.699999999999999,10,10.0,10.2248,0.0,0.0,0
3,4,Georgia,755.698,1.0,1.0,1.0,3.0,30.75,7.687499999999999,0.1332,16.4,47,47.0,20.8213,0.0,0.0,0
3,4,Massachusetts,688.392,0.0,1.0,1.0,1.0,27.75,4.1625000000000005,0.248,7.862500000000001,15,15.0,14.3508,0.0,0.0,1
1,1,New Mexico,122.115,0.0,2.0,1.0,0.0,47.0,5.483333333333333,0.2076,6.266666666666667,18,18.0,11.670300000000001,0.0,0.0,1
5,6,North Dakota,73.267,0.0,2.0,0.0,1.0,25.0,2.916666666666667,0.1087,1.25,3,3.0,8.198599999999999,0.0,0.0,1
2,2,South Dakota,67.571,0.0,1.0,1.0,0.0,54.0,14.4,0.1011,18.0,33,33.0,22.0981,0.0,1.0,1
1,1,Massachusetts,688.392,1.0,4.0,1.0,1.0,49.0,8.166666666666666,0.1619,4.083333333333333,12,12.0,9.016200000000001,0.0,0.0,1
4,6,New Hampshire,105.414,0.0,1.0,0.0,4.0,10.666666666666666,3.0222222222222217,0.1139,0.5333333333333332,2,2.0,7.496,0.0,0.0,0
1,2,Michigan,620.696,0.0,0.0,1.0,0.0,7.0,0.23333333333333334,0.2301,1.8666666666666667,1,1.0,8.6898,1.0,1.0,0
2,6,Kentucky,260.304,1.0,1.0,1.0,2.0,2.6666666666666665,0.6222222222222221,0.1567,0.2666666666666666,2,2.0,7.2488,1.0,0.0,0
2,2,South Dakota,67.571,1.0,3.0,0.0,1.0,13.0,3.9000000000000004,0.1007,0.21666666666666667,2,2.0,7.2107,0.0,0.0,0
1,1,Vermont,40.617,1.0,2.0,1.0,1.0,27.0,2.25,0.0905,2.25,5,5.0,9.1604,0.0,0.0,0
3,3,Hawaii,98.219,0.0,2.0,0.0,1.0,28.0,7.466666666666667,0.2321,3.7333333333333334,4,4.0,9.456,0.0,0.0,0
1,2,Illinois,1033.31,0.0,0.0,0.0,0.0,18.5,4.316666666666666,0.1041,0.30833333333333335,1,1.0,7.2842,0.0,0.0,0
